domain,key,en,ko,aliases
tree_dn,59777,Attribute,능력치,
tree_dn,59779,Armour and Evasion,방어도 및 회피,
tree_dn,59785,Attribute,능력치,
tree_dn,59795,Attribute,능력치,
tree_dn,59798,Ailment Threshold from Energy Shield,상태 이상 한계값에서 에너지 보호막,
tree_dn,59799,Stun Threshold from Energy Shield,기절 한계값에서 에너지 보호막,
tree_dn,59822,Blood Mage,피 Mage,
tree_dn,5988,Damage vs Blinded,피해 상대 실명,
tree_dn,59881,Attribute,능력치,
tree_dn,59886,Armour Applies to Lightning Damage Hits,방어도 Applies에 번개 피해 명중,
tree_dn,59908,Totem Area of Effect,토템 범위의 효과,
tree_dn,59909,Corpses,Corpses,
tree_dn,59913,Called Shots,Called Shots,
tree_dn,59915,Projectile Damage,투사체 피해,
tree_dn,59938,Against the Elements,Against the Elements,
tree_dn,59945,Attribute,능력치,
tree_dn,60,Blind Chance,Blind 확률,
tree_dn,60013,Energy Shield,에너지 보호막,
tree_dn,60014,Scent of Blood,Scent의 피,
tree_dn,60034,Falcon Dive,Falcon Dive,
tree_dn,6006,Energy Shield,에너지 보호막,
tree_dn,60064,Physical Damage,물리 피해,
tree_dn,60068,Rage on Hit,격노 시 명중,
tree_dn,6008,Spell Damage,주문 피해,
tree_dn,60083,Pin and Run,Pin 및 Run,
tree_dn,60085,Damage,피해,
tree_dn,6010,Accuracy,정확도,
tree_dn,60107,Critical Chance,치명타 확률,
tree_dn,60138,Stylebender,Stylebender,
tree_dn,6015,Attribute,능력치,
tree_dn,60170,Cold Mastery,냉기 숙련,
tree_dn,60173,One Handed Accuracy,One Handed 정확도,
tree_dn,60191,Bolt Speed,화살 속도,
tree_dn,60203,Strength,Strength,
tree_dn,60210,Poison Mastery,독 숙련,
tree_dn,60230,Elemental Damage,원소 피해,
tree_dn,60241,Bleed Chance,출혈 확률,
tree_dn,60269,Roil,Roil,
tree_dn,60273,Hindering Obstacles,Hindering Obstacles,
tree_dn,60274,Armour,방어도,
tree_dn,60287,Implanted Gems,Implanted Gems,
tree_dn,60298,Against the Anvil,Against the 모루,
tree_dn,6030,Poison Chance,독 확률,
tree_dn,60313,Chaos Mastery,카오스 숙련,
tree_dn,60323,Surpassing Projectile Chance,Surpassing 투사체 확률,
tree_dn,60324,Remnant Pickup Range,Remnant Pickup Range,
tree_dn,60362,Critical Damage,치명타 피해,
tree_dn,60404,Perfect Opportunity,Perfect Opportunity,
tree_dn,60464,Fan the Flames,Fan the 화염,
tree_dn,60480,Herald Reservation,Herald Reservation,
tree_dn,60483,Lightning Damage,번개 피해,
tree_dn,60488,Trap Mastery,덫 숙련,
tree_dn,60505,Attribute,능력치,
tree_dn,60515,Cold Damage,냉기 피해,
tree_dn,60551,Presence Area,Presence 범위,
tree_dn,60560,Damage vs Full Life,피해 상대 Full 생명력,
tree_dn,60568,Totem Placement Speed,토템 Placement 속도,
tree_dn,60619,Scales of the Wyvern,Scales의 the Wyvern,
tree_dn,60620,Strength,Strength,
tree_dn,60634,Colossal Capacity,Colossal Capacity,
tree_dn,60662,Elemental Damage,원소 피해,
tree_dn,60685,Attribute,능력치,
tree_dn,60692,Echoing Flames,Echoing 화염,
tree_dn,60700,Empowered Attack Freeze Buildup,Empowered 공격 동결 누적,
tree_dn,60708,Bow Damage,활 피해,
tree_dn,60735,Jewel Socket,주얼 Socket,
tree_dn,60738,Life Flasks,생명력 Flasks,
tree_dn,60741,Elemental Damage,원소 피해,
tree_dn,60764,Feathered Fletching,Feathered Fletching,
tree_dn,6077,Command Skill Cooldown,Command Skill Cooldown,
tree_dn,6078,Poison Chance,독 확률,
tree_dn,6079,Life Recoup,생명력 회생,
tree_dn,60809,Channelling Mastery,집중 유지 숙련,
tree_dn,60829,Incision Chance,Incision 확률,
tree_dn,60859,Charm Charges,참 충전,
tree_dn,6088,First Sting,First Sting,
tree_dn,60886,Stun Recovery,기절 Recovery,
tree_dn,60891,Accuracy Rating,정확도 Rating,
tree_dn,60899,Reduced Movement Penalty,감소 이동 Penalty,
tree_dn,60913,Kitavan Engraving,Kitavan Engraving,
tree_dn,60916,Endurance Charge Mastery,인내 충전 숙련,
tree_dn,60974,Additional Remnant Chance,추가 Remnant 확률,
tree_dn,60992,Nurturing Guardian,Nurturing Guardian,
tree_dn,6100,Critical Damage,치명타 피해,
tree_dn,61026,Crystalline Flesh,Crystalline Flesh,
tree_dn,61027,Mana Blessing,마나 축복,
tree_dn,61039,Tantalum Alloy,Tantalum 합금,
tree_dn,61042,Attribute,능력치,
tree_dn,61056,Energy,에너지,
tree_dn,61063,Elemental Penetration,원소 Penetration,
tree_dn,61067,Spell Critical Damage,주문 치명타 피해,
tree_dn,6109,Evasion,회피,
tree_dn,61104,Staggering Wounds,Staggering Wounds,
tree_dn,61106,Movement Speed,이동 속도,
tree_dn,61112,Roll and Strike,Roll 및 Strike,
tree_dn,61113,Minion Damage,소환수 피해,
tree_dn,61119,Poison Duration,독 지속시간,
tree_dn,61142,Recover Life on consuming Endurance Charge,Recover 생명력 시 consuming 인내 충전,
tree_dn,61149,Stun Recovery,기절 Recovery,
tree_dn,61170,Fire Damage,화염 피해,
tree_dn,61179,Spell Critical Chance,주문 치명타 확률,
tree_dn,61196,Attribute,능력치,
tree_dn,61215,Stun Threshold,기절 한계값,
tree_dn,61246,Elemental Damage and Freeze Buildup,원소 피해 및 동결 누적,
tree_dn,61263,Poison Duration on You,독 지속시간 시 You,
tree_dn,61267,Mastered Darkness,Mastered Darkness,
tree_dn,6127,Jade Heritage,Jade Heritage,
tree_dn,61281,One Handed Damage,One Handed 피해,
tree_dn,61312,Attribute,능력치,
tree_dn,61318,Armour and Evasion,방어도 및 회피,
tree_dn,6133,Core of the Guardian,Core의 the Guardian,
tree_dn,61333,Critical Chance,치명타 확률,
tree_dn,61338,Breath of Lightning,Breath의 번개,
tree_dn,61347,Projectile Critical Chance,투사체 치명타 확률,
tree_dn,61354,Infernal Limit,Infernal Limit,
tree_dn,61355,Damage from Mana,피해에서 마나,
tree_dn,61356,Quiver Effect,화살통 효과,
tree_dn,61362,Area Damage,범위 피해,
tree_dn,61367,Attack Added Lighting Damage,공격 Added Lighting 피해,
tree_dn,61373,Damage vs Blinded,피해 상대 실명,
tree_dn,61393,Shapeshifted Damage,Shapeshifted 피해,
tree_dn,61396,Armour and Evasion,방어도 및 회피,
tree_dn,61403,Attribute,능력치,
tree_dn,61404,Equilibrium,Equilibrium,
tree_dn,61409,Strength,Strength,
tree_dn,61419,Jewel Socket,주얼 Socket,
tree_dn,61421,Energy and Critical Chance,에너지 및 치명타 확률,
tree_dn,61429,Attack and Spell Damage,공격 및 주문 피해,
tree_dn,61432,Crossbow Mastery,쇠뇌 숙련,
tree_dn,61438,Attribute,능력치,
tree_dn,61441,Sword Speed,Sword 속도,
tree_dn,61444,Wasting Casts,Wasting Casts,
tree_dn,61461,Projectile Speed,투사체 속도,
tree_dn,61471,Damage and Minion Damage,피해 및 소환수 피해,
tree_dn,61472,Strength,Strength,
tree_dn,61487,Damage against Enemies on Low Life,피해 against Enemies 시 Low 생명력,
tree_dn,61490,Attribute,능력치,
tree_dn,61493,Austerity Measures,Austerity Measures,
tree_dn,61525,TEMPLAR,TEMPLAR,
tree_dn,6153,Life Regeneration,생명력 재생,
tree_dn,61534,Life Regeneration,생명력 재생,
tree_dn,61601,True Strike,True Strike,
tree_dn,6161,Bleeding Mastery,출혈 숙련,
tree_dn,61632,Quarterstaff Freeze and Daze Buildup,육척봉 동결 및 Daze 누적,
tree_dn,61703,Sharpened Claw,Sharpened Claw,
tree_dn,61718,Damage vs Dazed Enemies,피해 상대 Dazed Enemies,
tree_dn,61722,Elemental Resistances,원소 저항,
tree_dn,61741,Lasting Toxins,Lasting Toxins,
tree_dn,61768,Minion Cold Resistance,소환수 냉기 저항,
tree_dn,6178,Power Shots,권능 Shots,
tree_dn,61796,Armour Break Duration,방어도 파괴 지속시간,
tree_dn,61800,Critical Damage vs Full Life,치명타 피해 상대 Full 생명력,
tree_dn,61811,Physical Damage and Increased Duration,물리 피해 및 증가 지속시간,
tree_dn,61834,Jewel Socket,주얼 Socket,
tree_dn,61835,Attack and Spell Damage,공격 및 주문 피해,
tree_dn,61836,Aura Effect,오라 효과,
tree_dn,61842,Minion Damage,소환수 피해,
tree_dn,61847,Flail Critical Chance,도리깨 치명타 확률,
tree_dn,61863,Cold Damage and Energy Shield Recharge Rate,냉기 피해 및 에너지 보호막 재충전 Rate,
tree_dn,61896,Shapeshifted Critical Chance,Shapeshifted 치명타 확률,
tree_dn,61897,Armour and Evasion,방어도 및 회피,
tree_dn,61905,Bleed Chance,출혈 확률,
tree_dn,61921,Storm Surge,폭풍 Surge,
tree_dn,61923,Mana Regeneration,마나 재생,
tree_dn,61926,Energy Shield Recoup,에너지 보호막 회생,
tree_dn,61927,Jagged Ground Effect,Jagged Ground 효과,
tree_dn,61934,Stun Threshold,기절 한계값,
tree_dn,61935,Rage on Hit,격노 시 명중,
tree_dn,61938,Jagged Ground Effect,Jagged Ground 효과,
tree_dn,61942,Lord of the Wilds,Lord의 the Wilds,
tree_dn,61973,Pitiless Killer,Pitiless Killer,
tree_dn,61974,Invocation Mastery,Invocation 숙련,
tree_dn,61976,Attribute,능력치,
tree_dn,61977,Damage and Minion Damage,피해 및 소환수 피해,
tree_dn,61983,Avatar of Evolution,화신의 Evolution,
tree_dn,61985,Heavy Snows,Heavy Snows,
tree_dn,61991,Running Assault,Running Assault,
tree_dn,61992,Minion Offence Mastery,소환수 Offence 숙련,
tree_dn,62001,Backstabbing,Backstabbing,
tree_dn,62015,Warcry Mastery,Warcry 숙련,
tree_dn,62023,Attack Mastery,공격 숙련,
tree_dn,62034,Prism Guard,Prism 수호,
tree_dn,62039,Melee Damage,근접 피해,
tree_dn,62051,Movement Speed,이동 속도,
tree_dn,62122,Damage from Mana,피해에서 마나,
tree_dn,62153,Spell Critical Damage,주문 치명타 피해,
tree_dn,62159,Life Recoup,생명력 회생,
tree_dn,62166,Accuracy and Attack Speed,정확도 및 공격 속도,
tree_dn,62185,Rattled,Rattled,
tree_dn,62194,Pin Buildup,Pin 누적,
tree_dn,62200,Warcry Cooldown Speed,Warcry Cooldown 속도,
tree_dn,62216,Empowered Attack Damage,Empowered 공격 피해,
tree_dn,6222,Shapeshifted Damage,Shapeshifted 피해,
tree_dn,62230,Patient Barrier,Patient 방벽,
tree_dn,62235,Armour and Evasion Mastery,방어도 및 회피 숙련,
tree_dn,62258,Banner Glory Gained,깃발 Glory 획득,
tree_dn,6229,Push the Advantage,Push the Advantage,
tree_dn,62303,Ailment Threshold and Slow Effect on You,상태 이상 한계값 및 Slow 효과 시 You,
tree_dn,62310,Incendiary,Incendiary,
tree_dn,62313,Armour Applies to Fire Damage Hits,방어도 Applies에 화염 피해 명중,
tree_dn,62341,Block,막기,
tree_dn,62350,Attack Speed and Flask Duration,공격 속도 및 플라스크 지속시간,
tree_dn,62360,Empowered Attack Damage,Empowered 공격 피해,
tree_dn,62376,Physical Damage and Reduced Duration,물리 피해 및 감소 지속시간,
tree_dn,62378,Thorns,Thorns,
tree_dn,62388,Bleed on Critical Chance,출혈 시 치명타 확률,
tree_dn,62427,Deflection Rating,Deflection Rating,
tree_dn,62431,Anticipation,Anticipation,
tree_dn,62436,Energy Shield,에너지 보호막,
tree_dn,62439,Enraged Reaver,Enraged Reaver,
tree_dn,62455,Bannerman,Bannerman,
tree_dn,62464,Evasion,회피,
tree_dn,62496,Trap Damage,덫 피해,
tree_dn,62498,Attribute,능력치,
tree_dn,62505,Intelligence,지능,
tree_dn,62510,Elemental Attack Damage,원소 공격 피해,
tree_dn,62518,Fire Resistance,화염 저항,
tree_dn,62523,Turning of the Seasons,Turning의 the Seasons,
tree_dn,62542,Flask Charges Gained,플라스크 충전 획득,
tree_dn,62578,Volatility on Kill,Volatility 시 Kill,
tree_dn,62581,Block Mastery,막기 숙련,
tree_dn,62588,Life Mastery,생명력 숙련,
tree_dn,62603,Fire Penetration,화염 Penetration,
tree_dn,62609,Ancestral Unity,선조 Unity,
tree_dn,62624,Evasion and Energy Shield,회피 및 에너지 보호막,
tree_dn,62628,Projectile Mastery,투사체 숙련,
tree_dn,62640,Attack Speed,공격 속도,
tree_dn,6266,Damage,피해,
tree_dn,62661,Critical Mastery,치명타 숙련,
tree_dn,62670,Minion Defence Mastery,소환수 Defence 숙련,
tree_dn,62677,Attribute,능력치,
tree_dn,62679,Remnant Pickup Range,Remnant Pickup Range,
tree_dn,6269,Axe Attack Speed,Axe 공격 속도,
tree_dn,62732,Titan's Determination,Titan's Determination,
tree_dn,6274,Accuracy,정확도,
tree_dn,62748,Life Mastery,생명력 숙련,
tree_dn,62757,Stun Buildup,기절 누적,
tree_dn,62785,Armour Break,방어도 파괴,
tree_dn,62797,Curse Area,저주 범위,
tree_dn,62803,Woodland Aspect,Woodland Aspect,
tree_dn,62804,Wildwood Persistence,Wildwood Persistence,
tree_dn,62841,Evasion and Energy Shield,회피 및 에너지 보호막,
tree_dn,62844,Cold Penetration,냉기 Penetration,
tree_dn,6287,Intelligence,지능,
tree_dn,62887,Living Death,Living Death,
tree_dn,62914,Cold Damage,냉기 피해,
tree_dn,62936,Damage from Mana,피해에서 마나,
tree_dn,6294,Cast Speed,시전 속도,
tree_dn,62963,Flamewalker,Flamewalker,
tree_dn,62973,Warcry Power Counted,Warcry 권능 Counted,
tree_dn,62984,Mindful Awareness,Mindful Awareness,
tree_dn,62986,One Handed Accuracy,One Handed 정확도,
tree_dn,62998,Electrocute Buildup,Electrocute 누적,
tree_dn,630,Critical Damage,치명타 피해,
tree_dn,63002,Buff Expiry Rate,Buff Expiry Rate,
tree_dn,63009,Remnant Pickup Range,Remnant Pickup Range,
tree_dn,63021,Fire Damage,화염 피해,
tree_dn,63031,Glorious Anticipation,Glorious Anticipation,
tree_dn,63037,Sigil of Fire,Sigil의 화염,
tree_dn,6304,Stand Ground,Stand Ground,
tree_dn,63064,Mystic Stance,Mystic Stance,
tree_dn,63074,Dark Entries,Dark Entries,
tree_dn,63085,Shapeshifted Damage,Shapeshifted 피해,
tree_dn,63114,Attribute,능력치,
tree_dn,63170,Totem Cast and Attack Speed and Elemental Resistance,토템 시전 및 공격 속도 및 원소 저항,
tree_dn,63182,Defences and Companion Life,Defences 및 동료 생명력,
tree_dn,632,Dagger Speed,Dagger 속도,
tree_dn,63209,Life Regeneration and Damage,생명력 재생 및 피해,
tree_dn,63236,The Soul Springs Eternal,The Soul Springs Eternal,
tree_dn,63243,Ally Damage,동료 피해,
tree_dn,63246,Ailment Threshold and Companion Resistance,상태 이상 한계값 및 동료 저항,
tree_dn,63254,Stalking Panther,Stalking Panther,
tree_dn,63255,Savagery,Savagery,
tree_dn,63259,Motoric Implants,Motoric Implants,
tree_dn,63267,Dual Wielding Damage,Dual Wielding 피해,
tree_dn,63268,Fire Mastery,화염 숙련,
tree_dn,6330,Accuracy and Attack Damage,정확도 및 공격 피해,
tree_dn,63360,Banner Glory Gained,깃발 Glory 획득,
tree_dn,6338,Energy Shield Mastery,에너지 보호막 숙련,
tree_dn,63393,Stun Threshold,기절 한계값,
tree_dn,63400,Chakra of Elements,Chakra의 Elements,
tree_dn,63401,Fire Resistance,화염 저항,
tree_dn,63402,Arcane Surge Effect,Arcane Surge 효과,
tree_dn,63431,Leeching Toxins,Leeching Toxins,
tree_dn,63445,Attack Speed,공격 속도,
tree_dn,63451,Cranial Impact,Cranial Impact,
tree_dn,63469,Mana Regeneration and Skill Speed,마나 재생 및 Skill 속도,
tree_dn,63470,Life Costs,생명력 Costs,
tree_dn,63484,Flammability Magnitude,Flammability Magnitude,
tree_dn,63517,Mana Flask Recovery,마나 플라스크 Recovery,
tree_dn,63525,Accuracy and Attack Critical Chance,정확도 및 공격 치명타 확률,
tree_dn,63526,Attribute,능력치,
tree_dn,63541,Brush Off,Brush Off,
tree_dn,63545,Minion Damage,소환수 피해,
tree_dn,6355,Totem Damage,토템 피해,
tree_dn,6356,Physical Damage and Increased Duration,물리 피해 및 증가 지속시간,
tree_dn,63566,Attribute,능력치,
tree_dn,63579,Momentum,Momentum,
tree_dn,63585,Thunderstruck,Thunderstruck,
tree_dn,63600,Electrocute Buildup,Electrocute 누적,
tree_dn,63608,Fire Mastery,화염 숙련,
tree_dn,63610,Blind Effect,Blind 효과,
tree_dn,63618,Defences and Companion Life,Defences 및 동료 생명력,
tree_dn,63659,Clever Construction,Clever Construction,
tree_dn,63668,Triggered Spell Damage,Triggered 주문 피해,
tree_dn,63678,Shapeshifted Armour,Shapeshifted 방어도,
tree_dn,63679,Projectile Stun Buildup,투사체 기절 누적,
tree_dn,63713,Sunder my Enemies...,Sunder my Enemies...,
tree_dn,63731,Attack Damage,공격 피해,
tree_dn,63732,Damage against Enemies on Low Life,피해 against Enemies 시 Low 생명력,
tree_dn,63739,Vigorous Remnants,Vigorous Remnants,
tree_dn,63759,Stacking Toxins,Stacking Toxins,
tree_dn,63762,Deflection,Deflection,
tree_dn,63772,Cooldown Recovery Rate,Cooldown Recovery Rate,
tree_dn,63790,Melee Damage against Immobilised,근접 피해 against Immobilised,
tree_dn,63813,Warcry Speed,Warcry 속도,
tree_dn,63814,Bleeding Chance,출혈 확률,
tree_dn,63828,Ballista Critical Strike and Damage,Ballista 치명타 및 피해,
tree_dn,63830,Marked for Sickness,Marked 동안 Sickness,
tree_dn,63861,Critical Mastery,치명타 숙련,
tree_dn,63863,Lightning Damage,번개 피해,
tree_dn,63888,Attribute,능력치,
tree_dn,63891,Chaos Damage,카오스 피해,
tree_dn,63894,Spell Damage,주문 피해,
tree_dn,63926,Minion Lightning Resistance,소환수 번개 저항,
tree_dn,63979,Warcry Cooldown,Warcry Cooldown,
tree_dn,63981,Deft Recovery,Deft Recovery,
tree_dn,64023,Thorns Mastery,Thorns 숙련,
tree_dn,64031,...and I Shall Rage,...and I Shall 격노,
tree_dn,64042,Physical Mastery,물리 숙련,
tree_dn,64046,Principal Infusion,Principal Infusion,
tree_dn,64050,Marathon Runner,Marathon Runner,
tree_dn,64056,Daze Chance,Daze 확률,
tree_dn,64064,Accuracy,정확도,
tree_dn,64083,Lightning Damage,번개 피해,
tree_dn,64119,Rapid Reload,Rapid Reload,
tree_dn,64139,Friend to Many,Friend에 Many,
tree_dn,64140,Elemental Attack Damage,원소 공격 피해,
tree_dn,6416,Armour and Energy Shield,방어도 및 에너지 보호막,
tree_dn,64192,Stun Threshold,기절 한계값,
tree_dn,64213,Elemental Damage and Freeze Buildup,원소 피해 및 동결 누적,
tree_dn,64223,Energy Shield,에너지 보호막,
tree_dn,64239,Innate Rune,Innate Rune,
tree_dn,64240,Battle Fever,Battle Fever,
tree_dn,64284,Melee Damage,근접 피해,
tree_dn,64295,Trap Critical Chance,덫 치명타 확률,
tree_dn,64299,Bolstering Presence,Bolstering Presence,
tree_dn,64312,Two Handed Damage,Two Handed 피해,
tree_dn,64318,Elemental Penetration,원소 Penetration,
tree_dn,64324,Block and Stun Threshold,막기 및 기절 한계값,
tree_dn,64325,Poison Damage,독 피해,
tree_dn,64327,Defender's Resolve,Defender's Resolve,
tree_dn,64345,Attack Damage,공격 피해,
tree_dn,64352,Lightning Damage,번개 피해,
tree_dn,64357,Armour and Energy Shield,방어도 및 에너지 보호막,
tree_dn,64370,Attribute,능력치,
tree_dn,64379,Spell Damage,주문 피해,
tree_dn,64399,Attack Critical Damage,공격 치명타 피해,
tree_dn,64405,Totem Damage,토템 피해,
tree_dn,64415,Shattering Daze,Shattering Daze,
tree_dn,64427,Infusion and Power Charge Duration,Infusion 및 권능 충전 지속시간,
tree_dn,64434,Deflection,Deflection,
tree_dn,64443,Impact Force,Impact Force,
tree_dn,64462,Mana Leech,마나 흡수,
tree_dn,64471,Attribute,능력치,
tree_dn,64474,Energy Shield Delay,에너지 보호막 Delay,
tree_dn,64488,Projectile Critical Chance,투사체 치명타 확률,
tree_dn,64489,Attack Area,공격 범위,
tree_dn,64492,One Handed Attack Speed,One Handed 공격 속도,
tree_dn,64525,Easy Target,Easy Target,
tree_dn,64543,Unbound Forces,Unbound Forces,
tree_dn,64550,Damage vs Immobilised,피해 상대 Immobilised,
